ID,Title,About,Score,Categories,img_url,1,2,3,4,5,total_reviews,TA_url
458,Connemara Pub Tours,,5.0,"Bar, Club & Pub Tours",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/76/6e/6c/a-few-pictures-from-the.jpg?w=900&h=600&s=1,0,0,1,2,136,139,https://www.tripadvisor.ie/Attraction_Review-g186609-d6923070-Reviews-Connemara_Pub_Tours-Galway_County_Galway_Western_Ireland.html
470,Paseando por Irlanda - Tours con Álvaro Ordóñez,,5.0,Multi-day Tours • Private Tours • Day Trips,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/65/7a/0b/caption.jpg?w=900&h=600&s=1,0,0,0,1,125,126,https://www.tripadvisor.ie/Attraction_Review-g186605-d21001675-Reviews-Paseando_por_Irlanda_Tours_con_Alvaro_Ordonez-Dublin_County_Dublin.html
468,Inish Adventures,,4.5,Adrenaline & Extreme Tours • Water Sports • Hiking & Camping Tours • Stand Up Paddleboarding • Kayaking & Canoeing,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/04/26/29/youth-group-kayaking.jpg?w=900&h=600&s=1,4,4,4,16,172,200,https://www.tripadvisor.ie/Attraction_Review-g229557-d10636464-Reviews-Inish_Adventures-Moville_County_Donegal.html
469,Secret Street Tours,,5.0,City Tours • Cultural Tours • Historical & Heritage Tours,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/74/e8/be/our-starting-point-of.jpg?w=900&h=600&s=1,1,0,0,3,139,143,https://www.tripadvisor.ie/Attraction_Review-g186605-d15582951-Reviews-Secret_Street_Tours-Dublin_County_Dublin.html
467,Dolphinwatch,,5.0,Boat Tours • Dolphin & Whale Watching,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/bd/c4/dc/dolphinwatch-carrigaholt.jpg?w=900&h=600&s=1,2,0,1,16,221,240,https://www.tripadvisor.ie/Attraction_Review-g1938887-d1638823-Reviews-Dolphinwatch-Carrigaholt_County_Clare.html
480,Behan Tours,,5.0,City Tours • Cultural Tours • Ghost & Vampire Tours • Historical & Heritage Tours • Private Tours,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/c9/f8/e6/caption.jpg?w=900&h=600&s=1,0,0,0,0,210,210,https://www.tripadvisor.ie/Attraction_Review-g186605-d18717305-Reviews-Behan_Tours-Dublin_County_Dublin.html
479,Free Dublin Walking Tour,,5.0,City Tours • Cultural Tours • Historical & Heritage Tours • Walking Tours • Sightseeing Tours,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/e9/85/c7/getlstd-property-photo.jpg?w=900&h=600&s=1,1,0,3,16,146,166,https://www.tripadvisor.ie/Attraction_Review-g186605-d15685152-Reviews-Free_Dublin_Walking_Tour-Dublin_County_Dublin.html
477,Get West,,5.0,Kayaking & Canoeing,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/c9/56/ee/get-west-kayak.jpg?w=900&h=600&s=1,0,0,0,16,261,277,https://www.tripadvisor.ie/Attraction_Review-g186621-d7987823-Reviews-Get_West-Limerick_County_Limerick.html
473,Epic Ireland,,5.0,Adrenaline & Extreme Tours • Climbing Tours • Sightseeing Tours • Hiking & Camping Tours • Day Trips,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/64/fa/b3/photo8jpg.jpg?w=900&h=600&s=1,0,0,0,1,185,186,https://www.tripadvisor.ie/Attraction_Review-g186609-d8325726-Reviews-Epic_Ireland-Galway_County_Galway_Western_Ireland.html
510,Carrowkeel,,4.5,Cemeteries,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/ed/35/d8/views-from-the-mountaintop.jpg?w=900&h=600&s=1,1,0,5,24,121,151,https://www.tripadvisor.ie/Attraction_Review-g186635-d216657-Reviews-Carrowkeel-Sligo_County_Sligo_Western_Ireland.html
505,Burren and Cliffs of Moher Geopark,"The Burren and Cliffs of Moher Geoapark lies on the west coast of Ireland. In the stunning surrounds of this UNESCO-recognized Geopark you will find the longest cave system in Ireland, the largest stalactite in Europe, the Burren National Park, the Carron Nature Reserve, and a host of wild flora and fauna. It's a destination brimming with activities, attractions, culture and excellent food",4.5,Parks,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/85/42/c7/burren-way.jpg?w=900&h=600&s=1,0,2,14,49,187,252,https://www.tripadvisor.ie/Attraction_Review-g1185942-d6536458-Reviews-Burren_and_Cliffs_of_Moher_Geopark-The_Burren_County_Clare.html
474,Donegal Tours,,5.0,Bus Tours,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/9c/e4/2b/filename-slieve-league.jpg?w=900&h=600&s=1,0,1,0,18,178,197,https://www.tripadvisor.ie/Attraction_Review-g212516-d3229427-Reviews-Donegal_Tours-Letterkenny_County_Donegal.html
508,Bromore Cliffs,"Bromore Cliffs is a walk along the cliffs of Bromore with spectacular natural scenery. Breathtaking views of wildlife, hertiage and the Devil's Castle. Situated only a mile north of Ballybunion, Open daily from 10am to 6pm",4.5,Historic Walking Areas,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/45/4f/a2/bromore-cliffs.jpg?w=900&h=600&s=1,13,1,7,25,90,136,https://www.tripadvisor.ie/Attraction_Review-g212527-d3617484-Reviews-Bromore_Cliffs-Ballybunion_County_Kerry.html
509,Ardmore Open Farm & Mini Zoo,,4.5,Farms,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/2a/b8/23/ardmore-open-farm.jpg?w=900&h=600&s=1,2,4,9,20,119,154,https://www.tripadvisor.ie/Attraction_Review-g315893-d4459653-Reviews-Ardmore_Open_Farm_Mini_Zoo-Ardmore_County_Waterford.html
503,Glendalough Monastic Settlement,"This historic site, whose Gaelic name translates to “valley of the two lakes,” consists of the 6th-century monastery founded by St. Kevin and the famous round tower, standing 112 feet high with a base measuring 52 feet in circumference. Visitors: There is a car park at the Visitor Centre. It is recommended to see the informational video at the Visitor Centre before starting your explorations.",4.5,Historic Sites • Architectural Buildings • Religious Sites,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/04/27/8e/glendalough-monastic.jpg?w=900&h=600&s=1,4,12,82,541,"1,516","2,155",https://www.tripadvisor.ie/Attraction_Review-g1386362-d190117-Reviews-Glendalough_Monastic_Settlement-Vale_of_Glendalough_County_Wicklow.html
501,Tourist Information Office (Shee Alms House),,4.5,Visitor Centres,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/57/58/ea/shee-alms-house.jpg?w=900&h=600&s=1,4,6,18,39,94,161,https://www.tripadvisor.ie/Attraction_Review-g186616-d215996-Reviews-Tourist_Information_Office_Shee_Alms_House-Kilkenny_County_Kilkenny.html
500,Dingle Tourist Office,,4.5,Visitor Centres,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/15/69/1d/dingle-tourist-office.jpg?w=900&h=600&s=1,6,9,31,76,150,272,https://www.tripadvisor.ie/Attraction_Review-g211861-d216378-Reviews-Dingle_Tourist_Office-Dingle_Dingle_Peninsula_County_Kerry.html
499,Emo Court,,4.5,Historic Sites • Gardens,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/56/2b/36/photo1jpg.jpg?w=900&h=600&s=1,12,6,16,68,134,236,https://www.tripadvisor.ie/Attraction_Review-g186617-d654112-Reviews-Emo_Court-County_Laois.html
493,St Multose Church,,4.5,Religious Sites,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/8b/6f/42/photo4jpg.jpg?w=900&h=600&s=1,0,2,29,70,78,179,https://www.tripadvisor.ie/Attraction_Review-g211878-d801236-Reviews-St_Multose_Church-Kinsale_County_Cork.html
494,O'Connell Street,A bustling city street lined with monuments dedicated to some of the leaders in the fight for Irish independence.,4.0,Points of Interest & Landmarks • Historic Walking Areas,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/c3/05/d1/o-connell-street.jpg?w=900&h=600&s=1,37,70,337,684,586,"1,714",https://www.tripadvisor.ie/Attraction_Review-g186605-d191017-Reviews-O_Connell_Street-Dublin_County_Dublin.html
489,The Wild West Indoor Play Village,,4.5,Playgrounds,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/a9/9f/ae/the-wild-west-indoor.jpg?w=900&h=600&s=1,2,1,3,11,88,105,https://www.tripadvisor.ie/Attraction_Review-g186627-d7119496-Reviews-The_Wild_West_Indoor_Play_Village-Westport_County_Mayo_Western_Ireland.html
487,Doneraile Wildlife Park,,4.5,Nature & Wildlife Areas,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/0e/c6/62/water-feature.jpg?w=900&h=600&s=1,4,4,7,34,102,151,https://www.tripadvisor.ie/Attraction_Review-g211926-d216137-Reviews-Doneraile_Wildlife_Park-Doneraile_County_Cork.html
484,Blacks Brewery,Closed for the season. Open again in Spring 2019. Guided brewery tours with tasting samples. Come see a working Irish micro brewery in action. Home of the award winning Kinsale Pale Ale. See map for walking shortcut. Parking available also. Open for tours tasting Tuesday till Sat 1:30 and 3pm tours. May until end of August and just on Saturdays throughout Sept.,5.0,Breweries,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/04/79/db/indie-beer-week-event.jpg?w=900&h=600&s=1,2,0,0,12,96,110,https://www.tripadvisor.ie/Attraction_Review-g211878-d6592538-Reviews-Blacks_Brewery-Kinsale_County_Cork.html
482,Rancho Reilly,,4.0,Farms,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/f5/80/fe/outdoor-play-area.jpg?w=900&h=600&s=1,27,11,24,49,153,264,https://www.tripadvisor.ie/Attraction_Review-g199125-d2233125-Reviews-Rancho_Reilly-Carlow_County_Carlow.html
466,Sligo Boat Charters,,5.0,Boat Tours • Fishing Charters & Tours • Dolphin & Whale Watching,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/77/59/35/tope-time.jpg?w=900&h=600&s=1,0,0,0,2,139,141,https://www.tripadvisor.ie/Attraction_Review-g186635-d2415489-Reviews-Sligo_Boat_Charters-Sligo_County_Sligo_Western_Ireland.html
465,Paddle and Sea,,5.0,Multi-day Tours • Boat Tours • Nature & Wildlife Tours • Stand Up Paddleboarding • Kayaking & Canoeing • Day Trips,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/61/2f/89/caption.jpg?w=900&h=600&s=1,0,0,0,0,101,101,https://www.tripadvisor.ie/Attraction_Review-g211919-d17815597-Reviews-Paddle_and_Sea-Cahersiveen_County_Kerry.html
483,The National Wax Museum Plus,The National Wax Museum Plus is an interactive tourist attraction based on 22-25 Westmoreland Street. It's fun for all the family!,4.0,Speciality Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/3d/56/42/gollum.jpg?w=900&h=600&s=1,50,61,142,182,322,757,https://www.tripadvisor.ie/Attraction_Review-g186605-d216339-Reviews-The_National_Wax_Museum_Plus-Dublin_County_Dublin.html
462,The Surf Shack,,5.0,Surfing & Windsurfing • Equipment Hire • Stand Up Paddleboarding,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/75/df/49/the-surf-shack-surf-school.jpg?w=900&h=600&s=1,0,1,3,6,112,122,https://www.tripadvisor.ie/Attraction_Review-g1391458-d7898643-Reviews-The_Surf_Shack-Curracloe_County_Wexford.html
461,Sacred Irish Tours,,5.0,Historical & Heritage Tours • Sightseeing Tours • Private Tours,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/1e/cf/32/ancient-sacred-stones.jpg?w=900&h=600&s=1,1,0,0,5,145,151,https://www.tripadvisor.ie/Attraction_Review-g186605-d8077256-Reviews-Sacred_Irish_Tours-Dublin_County_Dublin.html
460,Dublin Tour Company,,4.5,Sightseeing Tours,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/55/57/b7/cliffs-of-moher.jpg?w=900&h=600&s=1,5,4,14,44,320,387,https://www.tripadvisor.ie/Attraction_Review-g186605-d2433512-Reviews-Dublin_Tour_Company-Dublin_County_Dublin.html
515,Molly Malone Statue,,4.0,Monuments & Statues,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/f9/3f/2d/molly-malone-statue.jpg?w=900&h=600&s=1,13,42,353,655,470,"1,533",https://www.tripadvisor.ie/Attraction_Review-g186605-d216332-Reviews-Molly_Malone_Statue-Dublin_County_Dublin.html
514,Howth Summit,,4.5,Points of Interest & Landmarks • Lookouts • Scenic Walking Areas,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/56/f2/23/howth-summit-cliff-walk.jpg?w=900&h=600&s=1,2,2,8,45,110,167,https://www.tripadvisor.ie/Attraction_Review-g212088-d10252390-Reviews-Howth_Summit-Howth_County_Dublin.html
513,Brittas Bay,"Nearest other road ; the R750. Coastal area there a listed TA B&B. South of Wicklow town, East of Avoca, North-east of Johnstown, Arklow, Co. Wicklow",4.5,Beaches,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/86/0a/c6/view-of-the-coastline.jpg?w=900&h=600&s=1,3,8,18,73,153,255,https://www.tripadvisor.ie/Attraction_Review-g186646-d3214391-Reviews-Brittas_Bay-Wicklow_County_Wicklow.html
518,Nenagh Castle,"The Castle is Nenagh's oldest building, and it's construction in the 13th Century laid the foundation for the development of the town. Theobald FitzWalter, whose successors would become Earls and Dukes of Ormond, built the castle and upon its completition c.1220 It served as the main seat of the Butler family, until 1391. The Castle boasts the finest cylindrical keep in Ireland. Like most keeps, it formed part of perimiter of the fortress, being incorporated in the curtain walls surrounding a five-sided courtyard. The Castle has had extensive renovations from 2009 to completion in June 2013. Free admission and free guided tours are available on request. The castle is a medieval building and has a stone spiral stairs to the top. There are 101 steps in all to the top. Access to the tower is through a passageway within the base of the wall. This has low head room and visitors will need to stoop to avoid hitting the stone above. All children under the age of 16 must be accompanied by an adult. Nenagh Castle is open from April to October. Tue-Sat: 10am-1pm, 2pm-4.30Pm Last admission: 3.45 Pm Free guided tours available on request. Average length of visit - 30 min. All groups of 15 or more must pre-book.",4.5,Castles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/e7/24/33/nenagh-castle.jpg?w=900&h=600&s=1,1,1,15,45,89,151,https://www.tripadvisor.ie/Attraction_Review-g315891-d3459910-Reviews-Nenagh_Castle-Nenagh_County_Tipperary.html
517,Marsh's Library,"One of Dublin's most beautiful tourist attractions. Established in 1707, Marsh's Library is a beautifully preserved library of the early Enlightenment complete with its original oak bookcases. Visitors often comment on the wonderful smell. The library contains over 25,000 rare and interesting books, and our current exhibition brings a selection of these to life for visitors.",4.5,Libraries,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/59/1b/7c/screenshot-20190426-105308.jpg?w=900&h=600&s=1,1,6,39,164,468,678,https://www.tripadvisor.ie/Attraction_Review-g186605-d214988-Reviews-Marsh_s_Library-Dublin_County_Dublin.html
539,Portmarnock Beach,,4.5,Beaches,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/b0/da/c6/north-end-of-portmarnock.jpg?w=900&h=600&s=1,1,2,12,80,192,287,https://www.tripadvisor.ie/Attraction_Review-g211872-d216164-Reviews-Portmarnock_Beach-Portmarnock_County_Dublin.html
538,National Shrine of Our Lady of Knock,"Ireland's National Marian Shrine.Since the Apparition on the 21st of August 1879, pilgrims and visitors have been welcomed to Knock Shrine. We offer a peaceful, contemplative space in which to pray, to reflect and to reconnect.",4.5,Religious Sites,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/aa/81/79/national-shrine-of-our.jpg?w=900&h=600&s=1,6,11,33,96,300,446,https://www.tripadvisor.ie/Attraction_Review-g551607-d536119-Reviews-National_Shrine_of_Our_Lady_of_Knock-Knock_County_Mayo_Western_Ireland.html
537,Brownshill Dolmen,Megalithic monument thousands of years old.,4.5,Monuments & Statues,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/e6/66/d3/browneshill-dolmen-carlow.jpg?w=900&h=600&s=1,1,1,21,63,82,168,https://www.tripadvisor.ie/Attraction_Review-g199125-d319037-Reviews-Brownshill_Dolmen-Carlow_County_Carlow.html
535,Castletown House,"Castletown is the first and largest Palladian style mansion in Ireland and is just 20km from Dublin City Centre and sits on the banks of the River Liffey. The house is open daily for tours Mid March to the 4th November 2018, access to the house is by guided or self-guided tour. For tour times and admission charges see website. FREE admission to the restored 18th century parklands, open daily throughout the year. For gate opening times see website or refer to the signs on the site. Extensive events programme which includes: Children's art and craft workshops, music recitals, parkland tours, evening concerts, 'Family nights' in the Courtyard Cafe for all this and more refer to website.",4.5,Historic Sites • Architectural Buildings • History Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/8a/82/19/castletown-house.jpg?w=900&h=600&s=1,1,10,11,103,258,383,https://www.tripadvisor.ie/Attraction_Review-g551555-d318743-Reviews-Castletown_House-Celbridge_County_Kildare.html
533,Glencar Lake,,4.5,Bodies of Water,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/41/7b/7b/glencar-lake.jpg?w=900&h=600&s=1,0,1,12,95,197,305,https://www.tripadvisor.ie/Attraction_Review-g186635-d215186-Reviews-Glencar_Lake-Sligo_County_Sligo_Western_Ireland.html
529,Swan Park,,5.0,Parks,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/58/f4/69/dsc-0188-largejpg.jpg?w=900&h=600&s=1,0,1,2,29,115,147,https://www.tripadvisor.ie/Attraction_Review-g212531-d4581894-Reviews-Swan_Park-Buncrana_County_Donegal.html
526,Croke Park Stadium,"The GAA (Gaelic Athletic Association) is Ireland’s largest sporting organisation. It represents our unique national games of hurling and Gaelic football and is celebrated as one of the world’s greatest amateur sporting associations. The GAA is at the heart of every community in Ireland and it’s fair to say that there are no other sports in the world more intertwined with a country’s identity, history and culture. The GAA is in our DNA. It’s what we love. It’s what we do. If you really want to get under the skin of the Irish, a visit to Croke Park is a must. Here, you’ll find passion and history pumping around every corner. Everything and everyone is brimming with pride, including our renowned Tour Guides who’ll have you hanging on every word. The GAA Museum & Tours are the perfect way to truly immerse yourself in Irish culture – so don’t be surprised if you leave a little bit of your own heart behind in Croke Park!",4.5,Arenas & Stadiums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/00/f4/97/photo2jpg.jpg?w=900&h=600&s=1,11,12,38,170,526,757,https://www.tripadvisor.ie/Attraction_Review-g186605-d4916253-Reviews-Croke_Park_Stadium-Dublin_County_Dublin.html
568,Rinville Park,,4.5,Parks,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/90/1b/03/rinville-park.jpg?w=900&h=600&s=1,0,2,6,52,121,181,https://www.tripadvisor.ie/Attraction_Review-g212512-d1057891-Reviews-Rinville_Park-Oranmore_Galway_County_Galway_Western_Ireland.html
562,Lismore Castle Gardens,"Owner description: Lismore Castle Gardens and Gallery are situated on the edge of the heritage town of Lismore, the proud winner of numerous Tidiest Town awards. Visitors are invited to wander in the historic gardens, arranged over seven acres within the 17th century outer defensive walls of Lismore Castle. The gardens are said to be the oldest continually cultivated gardens in Ireland and they offer spectacular views of both Lismore castle and the surrounding countryside of the Blackwater valley. Featuring a wide variety of beautifully maintained plants and trees, as well as a permanent sculpture collection, Lismore Castle Gardens is one of the highlights of The Waterford Garden Trail, which includes fifteen gardens around Co. Waterford. Please note the castle itself is a private residence and is therefore not open to visitors. Entry to the garden includes access to the contemporary art gallery, Lismore Castle Arts, which hosts exhibitions of Irish and international artists. There is also a small refreshment counter and a reading room, plus art materials available for children. Visitors might also enjoy other attractions located within walking distance of the gardens. These include Lismore Cathedral, the Heritage Centre and Lady Louisa's walk, as well as a number of bars, cafes, restaurants and shops. Please note due to the historic nature of the gardens and the naturally steep terrain of the ground, there are some unavoidable limitations on access for visitors who use a wheelchair or are less mobile. The gallery, Lismore Castle Arts, is occasionally closed for installation of temporary exhibitions, please contact us for full details.",4.0,Gardens,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/47/f1/ca/photo2jpg.jpg?w=900&h=600&s=1,12,12,37,92,157,310,https://www.tripadvisor.ie/Attraction_Review-g778062-d295212-Reviews-Lismore_Castle_Gardens-Lismore_County_Waterford.html
558,Tobernalt Holy Well,,4.5,Historic Sites • Bodies of Water,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/54/5e/7a/the-main-altar.jpg?w=900&h=600&s=1,1,3,8,27,104,143,https://www.tripadvisor.ie/Attraction_Review-g186635-d216781-Reviews-Tobernalt_Holy_Well-Sligo_County_Sligo_Western_Ireland.html
560,Monk's Fishing House,,4.5,Historic Sites,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/f2/0f/3e/monk-s-fishing-house.jpg?w=900&h=600&s=1,0,0,13,65,118,196,https://www.tripadvisor.ie/Attraction_Review-g663560-d10112435-Reviews-Monk_s_Fishing_House-Cong_County_Mayo_Western_Ireland.html
559,Dublin Castle,"Dublin Castle was for 700 years the seat of British power in Ireland. Today you can still view the remains of the 13th century structure as part of the guided tour. The present Dublin Castle dates from the mid 1700's and today is used by the Irish Governemnt for state events such as the inauguration of the Irish President and state banquets for visiting dignatories. Amongst the highlights are the Ladies Drawing Room, the Throne Room and St. Patricks Hall.",4.0,Historic Sites • Architectural Buildings • Castles • Government Buildings,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/18/e5/90/dublin-castle.jpg?w=900&h=600&s=1,81,246,"1,172","1,968","1,808","5,275",https://www.tripadvisor.ie/Attraction_Review-g186605-d214882-Reviews-Dublin_Castle-Dublin_County_Dublin.html
553,West Cork Model Railway Village,"As Ireland's only Model Village, the West Cork Model Railway Village in Clonakilty, Co. Cork is a fully scaled handmade model of the old West Cork Railway Line with fully working trains and the towns that the railway served during the 1940s. Follow the miniature trains through West Cork, steer the remote control boats, try out the mini diggers. Enjoy Road Train tours of Clonakilty. Cafe & Gift shop onsite.",4.5,Speciality Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/0d/11/66/clonakilty-town-in-miniature.jpg?w=900&h=600&s=1,10,18,51,146,251,476,https://www.tripadvisor.ie/Attraction_Review-g211877-d216077-Reviews-West_Cork_Model_Railway_Village-Clonakilty_County_Cork.html
550,Listowel Castle,,4.5,Ancient Ruins • Castles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/d5/b6/f9/listowel-castle.jpg?w=900&h=600&s=1,0,0,9,29,89,127,https://www.tripadvisor.ie/Attraction_Review-g211855-d216284-Reviews-Listowel_Castle-Listowel_County_Kerry.html
549,Kinsale Tourist Office,,4.5,Visitor Centres,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/4e/aa/55/tourist-information-office.jpg?w=900&h=600&s=1,4,2,8,29,81,124,https://www.tripadvisor.ie/Attraction_Review-g211878-d11637247-Reviews-Kinsale_Tourist_Office-Kinsale_County_Cork.html
547,Merrion Square,,4.5,Points of Interest & Landmarks,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/58/fe/58/merrion-square.jpg?w=900&h=600&s=1,1,7,131,478,545,"1,162",https://www.tripadvisor.ie/Attraction_Review-g186605-d216329-Reviews-Merrion_Square-Dublin_County_Dublin.html
545,Ireland's Eye Ferries,,4.5,Boat Tours,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/07/59/43/dsc-2949-largejpg.jpg?w=900&h=600&s=1,4,4,11,31,130,180,https://www.tripadvisor.ie/Attraction_Review-g212088-d4412584-Reviews-Ireland_s_Eye_Ferries-Howth_County_Dublin.html
543,The Skellig Experience,"We are a Visitor Centre dedicated to the UNESCO World Heritage Site, Skellig Michael. Our Centre teaches you all the history and archaeology of the island through recreations, exhibition items and an ausio visual. We have a fully licensed restaurant onsite where you can enjoy a relaxing meal while overlooking the beautiful fishing village of Portmagee. We also have FREE onsite coach/car parking facilities and a gift shop. During the Summer months we offer cruises out to Skellig Michael. You can choose from our around sea cruise or our landing tours.We would love to welcome you to our Visitor Centre!",4.0,Nature & Wildlife Areas • History Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/c0/1a/7a/amazing-view.jpg?w=900&h=600&s=1,11,13,60,152,213,449,https://www.tripadvisor.ie/Attraction_Review-g211920-d215128-Reviews-The_Skellig_Experience-Valentia_Island_County_Kerry.html
542,Clare Island Ferry Co.,Official Ferry Company servicing Clare Island since 1880. Daily sailings all year around (weather permitting). Book online for reduced fares.,4.5,Ferries,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/4b/6c/bc/clare-island-in-the-distance.jpg?w=900&h=600&s=1,2,2,5,25,68,102,https://www.tripadvisor.ie/Attraction_Review-g186627-d1520761-Reviews-Clare_Island_Ferry_Co-Westport_County_Mayo_Western_Ireland.html
541,National Museum of Ireland- Natural History,"Built in 1856, the National Museum of Ireland - Natural History is a magnificent Victorian artefact in its own right. Sometimes described as ‘a museum of a museum’, it houses a wide-ranging and comprehensive zoological collection of more than 10,000 exhibits. Visitors can explore Irish mammals, birds, fish and insects, as well as mammals from around the world. Admission is free. Highlights include imposing skeletons of Ireland’s extinct giant deer and a huge, basking shark suspended from the ceiling. The aptly named Wonder Cabinet allows visitors to get up-close to museum objects with a fascinating handling collection. The museum offers a year-round programme of workshops, talks and tours for all ages. There is also a gift shop onsite.",4.0,Speciality Museums • Natural History Museums • Science Museums • History Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/74/0a/50/national-museum-of-ireland.jpg?w=900&h=600&s=1,23,61,218,422,533,"1,257",https://www.tripadvisor.ie/Attraction_Review-g186605-d191021-Reviews-National_Museum_of_Ireland_Natural_History-Dublin_County_Dublin.html
521,Birr Castle Demesne,"Prepare to be amazed by the extraordinary achievements of the Parsons family who have a global reputation for their ground-breaking inventions and feats in the fields of science, engineering, photography, astronomy and botany. For over 400 years, this remarkable family has resided at the romantic and inspirational setting of Birr Castle Demesne that is now home to the 7th Earl and Countess of Rosse. Set in the heritage town of Birr on 120 acres of parklands and gardens, this castle demesne boasts a rare collection of over 4000 trees and plants, wonderful wildlife, and peaceful walks along rivers, waterfalls and lake. Suited to nature lovers, gardening enthusiasts, scientists, historians, family groups and photographers.",4.5,Castles • Gardens,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/75/4c/ed/birr-castle-demesne.jpg?w=900&h=600&s=1,21,36,73,235,499,864,https://www.tripadvisor.ie/Attraction_Review-g212529-d215171-Reviews-Birr_Castle_Demesne-Birr_County_Offaly.html
581,Plassey Wreck,,4.5,Points of Interest & Landmarks,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/e0/e2/e1/img-20180502-140653-largejpg.jpg?w=900&h=600&s=1,0,2,19,65,80,166,https://www.tripadvisor.ie/Attraction_Review-g551523-d564747-Reviews-Plassey_Wreck-Inisheer_Aran_Islands_County_Galway_Western_Ireland.html
571,Dublin Visitor Centre,,4.5,Visitor Centres,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/33/34/2b/dublin-visitor-centre.jpg?w=900&h=600&s=1,12,13,36,130,519,710,https://www.tripadvisor.ie/Attraction_Review-g186605-d4501948-Reviews-Dublin_Visitor_Centre-Dublin_County_Dublin.html
574,Rathlin Island Ferry Ltd,Rathlin-Ballycastle Ferry Service. A perfect day out in Northern Ireland. A world away for a day! Rathlin Island is NI's only inhabited off shore island and is the perfect destination for adventure and great days out. 5 miles North of Ballycastle and 12 miles West of Scotland's Mull of Kintyre it is idyllic and an ideal destination on the Causeway Coast for a day away or overnight trip.,4.5,Ferries,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/32/2f/5e/rathlin-island-express.jpg?w=900&h=600&s=1,3,1,5,37,95,141,https://www.tripadvisor.ie/Attraction_Review-g186472-d10180758-Reviews-Rathlin_Island_Ferry_Ltd-Ballycastle_County_Antrim_Northern_Ireland.html
